기온(°C),계산된적설량(cm),day,time,day_time
-1.4269991015274033,0.001347708894878706,-5,0,-5일_0시
-1.7800988319856244,0.029649595687331536,-5,1,-5일_1시
-2.083243486073675,0.02830188679245283,-5,2,-5일_2시
-2.3362084456424075,0.008086253369272236,-5,3,-5일_3시
-2.6551662174303687,0.0,-5,4,-5일_4시
-2.9620395327942495,0.002695417789757412,-5,5,-5일_5시
-3.206603773584905,0.026954177897574125,-5,6,-5일_6시
-3.495103324348608,0.04177897574123989,-5,7,-5일_7시
-3.398742138364781,0.05256064690026954,-5,8,-5일_8시
-2.4287960467205747,0.05256064690026954,-5,9,-5일_9시
-1.1512129380053908,0.057951482479784364,-5,10,-5일_10시
-0.026954177897574153,0.0444743935309973,-5,11,-5일_11시
1.0075471698113205,0.01482479784366577,-5,12,-5일_12시
1.7802785265049412,0.001572327044025157,-5,13,-5일_13시
2.417430368373765,0.001572327044025157,-5,14,-5일_14시
2.6167115902964952,0.003144654088050314,-5,15,-5일_15시
2.4900269541778974,0.003144654088050314,-5,16,-5일_16시
1.8161725067385441,0.0,-5,17,-5일_17시
0.8652291105121291,0.0,-5,18,-5일_18시
0.18827493261455527,0.002695417789757412,-5,19,-5일_19시
-0.3710242587601079,0.004043126684636118,-5,20,-5일_20시
-0.8348607367475296,0.001347708894878706,-5,21,-5일_21시
-1.2302336028751124,0.0,-5,22,-5일_22시
-1.5867924528301887,0.0,-5,23,-5일_23시
-1.9261455525606472,0.0,-4,0,-4일_0시
-2.209973045822102,0.0,-4,1,-4일_1시
-2.4892183288409706,0.0,-4,2,-4일_2시
-2.704851752021563,0.0,-4,3,-4일_3시
-2.9924528301886806,0.0,-4,4,-4일_4시
-3.23477088948787,0.0,-4,5,-4일_5시
-3.4105121293800518,0.0,-4,6,-4일_6시
-3.5393530997304583,0.0,-4,7,-4일_7시
-3.3805929919137467,0.0,-4,8,-4일_8시
-2.2067834681042227,0.0,-4,9,-4일_9시
-0.6458221024258757,0.009433962264150943,-4,10,-4일_10시
0.5471698113207547,0.008086253369272236,-4,11,-4일_11시
1.5622641509433965,0.0,-4,12,-4일_12시
2.3938005390835584,0.0,-4,13,-4일_13시
2.9916442048517515,0.0,-4,14,-4일_14시
3.1412398921832883,0.0,-4,15,-4일_15시
3.0328840970350415,0.0,-4,16,-4일_16시
2.3598382749326143,0.0,-4,17,-4일_17시
1.4320754716981132,0.005390835579514824,-4,18,-4일_18시
0.7886792452830189,0.010781671159029648,-4,19,-4일_19시
0.2714285714285713,0.005390835579514824,-4,20,-4일_20시
-0.12911051212937982,0.002695417789757412,-4,21,-4일_21시
-0.39487870619946075,0.006738544474393531,-4,22,-4일_22시
-0.6113207547169812,0.0,-4,23,-4일_23시
-0.9423180592991912,0.0,-3,0,-3일_0시
-1.243396226415094,0.0,-3,1,-3일_1시
-1.4603773584905664,0.0,-3,2,-3일_2시
-1.6385444743935307,0.0,-3,3,-3일_3시
-1.8830188679245285,0.0,-3,4,-3일_4시
-2.1376460017969463,0.0,-3,5,-3일_5시
-2.283378256963162,0.0,-3,6,-3일_6시
-2.394743935309972,0.0,-3,7,-3일_7시
-2.3357142857142854,0.0,-3,8,-3일_8시
-1.2375112309074572,0.0,-3,9,-3일_9시
0.1999101527403414,0.009433962264150943,-3,10,-3일_10시
1.3809973045822102,0.008086253369272236,-3,11,-3일_11시
2.4390835579514825,0.0,-3,12,-3일_12시
3.2115902964959577,0.0,-3,13,-3일_13시
3.7628032345013476,0.0,-3,14,-3일_14시
3.9115902964959566,0.0,-3,15,-3일_15시
3.7800539083557965,0.0,-3,16,-3일_16시
3.0886792452830187,0.0,-3,17,-3일_17시
2.276684636118598,0.0,-3,18,-3일_18시
1.5536388140161728,0.0,-3,19,-3일_19시
1.006469002695418,0.001347708894878706,-3,20,-3일_20시
0.5706199460916443,0.002695417789757412,-3,21,-3일_21시
0.24609164420485174,0.021563342318059297,-3,22,-3일_22시
-0.06549865229110509,0.008086253369272236,-3,23,-3일_23시
-0.34555256064690004,0.0,-2,0,-2일_0시
-0.6212938005390838,0.0,-2,1,-2일_1시
-0.9004492362982931,0.0,-2,2,-2일_2시
-1.1788858939802338,0.0,-2,3,-2일_3시
-1.5228661275831088,0.006738544474393531,-2,4,-2일_4시
-1.8330188679245285,0.021563342318059297,-2,5,-2일_5시
-2.0976190476190473,0.009433962264150943,-2,6,-2일_6시
-2.338499550763701,0.005390835579514824,-2,7,-2일_7시
-2.3018867924528292,0.004043126684636118,-2,8,-2일_8시
-1.4323450134770883,0.009433962264150943,-2,9,-2일_9시
-0.2326145552560647,0.02021563342318059,-2,10,-2일_10시
0.779694519317161,0.009433962264150943,-2,11,-2일_11시
1.618014375561545,0.005390835579514824,-2,12,-2일_12시
2.3081761006289305,0.0,-2,13,-2일_13시
2.8039083557951483,0.0,-2,14,-2일_14시
2.9505840071877807,0.0,-2,15,-2일_15시
2.6895327942497746,0.0,-2,16,-2일_16시
1.9853548966756513,0.0,-2,17,-2일_17시
1.1168463611859838,0.0,-2,18,-2일_18시
0.4992812219227312,0.002695417789757412,-2,19,-2일_19시
-0.10512129380053926,0.004043126684636118,-2,20,-2일_20시
-0.6164420485175199,0.001347708894878706,-2,21,-2일_21시
-1.0533692722371972,0.0,-2,22,-2일_22시
-1.4725067385444741,0.0,-2,23,-2일_23시
-1.7776280323450133,0.009433962264150943,-1,0,-1일_0시
-2.0547169811320756,0.006738544474393531,-1,1,-1일_1시
-2.380233602875112,0.0,-1,2,-1일_2시
-2.6303683737646004,0.0,-1,3,-1일_3시
-2.907232704402514,0.006738544474393531,-1,4,-1일_4시
-3.1295148247978437,0.021563342318059297,-1,5,-1일_5시
-3.2744384546271355,0.009433962264150943,-1,6,-1일_6시
-3.4347259658580414,0.005390835579514824,-1,7,-1일_7시
-3.305660377358489,0.004043126684636118,-1,8,-1일_8시
-2.3361185983827495,0.0,-1,9,-1일_9시
-1.07088948787062,0.0,-1,10,-1일_10시
-0.03126684636118619,0.0,-1,11,-1일_11시
0.878436657681941,0.0,-1,12,-1일_12시
1.597079964061096,0.012129380053908354,-1,13,-1일_13시
2.0057951482479788,0.04986522911051214,-1,14,-1일_14시
2.147663971248877,0.07951482479784366,-1,15,-1일_15시
1.933962264150943,0.08221024258760107,-1,16,-1일_16시
1.2867924528301888,0.07412398921832883,-1,17,-1일_17시
0.4493261455525608,0.05929919137466307,-1,18,-1일_18시
-0.14460916442048527,0.06873315363881402,-1,19,-1일_19시
-0.6138814016172508,0.0660377358490566,-1,20,-1일_20시
-0.9205750224618152,0.03638814016172507,-1,21,-1일_21시
-1.0951931716082666,0.02291105121293801,-1,22,-1일_22시
-1.310512129380054,0.02021563342318059,-1,23,-1일_23시
-1.4628032345013473,0.03773584905660377,0,0,0일_0시
-1.559299191374663,0.04716981132075473,0,1,0일_1시
-1.702156334231806,0.03099730458221024,0,2,0일_2시
-1.8738544474393533,0.009433962264150943,0,3,0일_3시
-2.0698113207547175,0.006738544474393531,0,4,0일_4시
-2.2382749326145546,0.03773584905660377,0,5,0일_5시
-2.3334231805929933,0.04582210242587602,0,6,0일_6시
-2.5309973045822107,0.04716981132075472,0,7,0일_7시
-2.382210242587601,0.05660377358490566,0,8,0일_8시
-1.6606469002695408,0.06199460916442048,0,9,0일_9시
-0.768733153638814,0.08894878706199459,0,10,0일_10시
0.0889487870619945,0.06873315363881402,0,11,0일_11시
0.9040880503144656,0.03369272237196765,0,12,0일_12시
1.5623090745732255,0.03796046720575023,0,13,0일_13시
1.9672506738544473,0.07592093441150045,0,14,0일_14시
2.0261006289308177,0.15251572327044027,0,15,0일_15시
1.8498652291105115,0.23360287511230904,0,16,0일_16시
1.328571428571429,0.31738544474393526,0,17,0일_17시
0.6919137466307278,0.21046720575022457,0,18,0일_18시
0.2626684636118597,0.10467205750224617,0,19,0일_19시
-0.17452830188679258,0.07277628032345014,0,20,0일_20시
-0.5583108715184187,0.05525606469002696,0,21,0일_21시
-0.865274034141959,0.05256064690026955,0,22,0일_22시
-1.2371967654986522,0.02830188679245283,0,23,0일_23시
-1.6110512129380048,0.03773584905660377,1,0,1일_0시
-1.947978436657682,0.04716981132075473,1,1,1일_1시
-2.2954177897574124,0.03099730458221024,1,2,1일_2시
-2.622641509433961,0.009433962264150943,1,3,1일_3시
-2.943396226415095,0.0,1,4,1일_4시
-3.3563342318059286,0.013477088948787063,1,5,1일_5시
-3.6504043126684635,0.009433962264150943,1,6,1일_6시
-3.873854447439353,0.0,1,7,1일_7시
-3.8528301886792455,0.0,1,8,1일_8시
-3.0046271338724178,0.0,1,9,1일_9시
-1.7339622641509433,0.0,1,10,1일_10시
-0.7557951482479781,0.002695417789757412,1,11,1일_11시
0.216711590296496,0.0,1,12,1일_12시
1.0266846361185982,0.001347708894878706,1,13,1일_13시
1.5520215633423184,0.012353998203054807,1,14,1일_14시
1.7040431266846356,0.04559748427672956,1,15,1일_15시
1.5258760107816705,0.12398921832884097,1,16,1일_16시
0.8418238993710693,0.19609164420485176,1,17,1일_17시
-0.054088050314465584,0.12960467205750223,1,18,1일_18시
-0.7090745732255167,0.03459119496855346,1,19,1일_19시
-1.2285265049415997,0.0067385444743935305,1,20,1일_20시
-1.6264150943396234,0.004043126684636118,1,21,1일_21시
-1.9830188679245282,0.009433962264150943,1,22,1일_22시
-2.2479784366576814,0.004043126684636118,1,23,1일_23시
-2.5366576819407003,0.018867924528301886,2,0,2일_0시
-2.8568733153638814,0.009433962264150943,2,1,2일_1시
-3.1385444743935302,0.002695417789757412,2,2,2일_2시
-3.3986522911051225,0.001347708894878706,2,3,2일_3시
-3.540161725067384,0.006738544474393531,2,4,2일_4시
-3.760557053009884,0.021563342318059297,2,5,2일_5시
-3.896046720575021,0.009433962264150943,2,6,2일_6시
-4.021159029649595,0.005390835579514824,2,7,2일_7시
-3.8702156334231805,0.004043126684636118,2,8,2일_8시
-2.783333333333333,0.0,2,9,2일_9시
-1.2335130278526503,0.0,2,10,2일_10시
0.03436657681940702,0.002695417789757412,2,11,2일_11시
1.158670260557053,0.0,2,12,2일_12시
2.076145552560647,0.0,2,13,2일_13시
2.6928122192273136,0.011006289308176102,2,14,2일_14시
2.9778975741239897,0.04559748427672956,2,15,2일_15시
2.865453728661276,0.12264150943396226,2,16,2일_16시
2.130458221024259,0.19339622641509435,2,17,2일_17시
1.1430817610062893,0.1255615453728661,2,18,2일_18시
0.3646900269541773,0.027852650494159924,2,19,2일_19시
-0.22713387241689156,0.005390835579514824,2,20,2일_20시
-0.6325247079964064,0.004043126684636118,2,21,2일_21시
-0.9970350404312663,0.002695417789757412,2,22,2일_22시
-1.3765498652291102,0.004043126684636118,2,23,2일_23시
-1.6482479784366577,0.006738544474393531,3,0,3일_0시
-1.9474393530997307,0.006738544474393531,3,1,3일_1시
-2.259838274932615,0.002695417789757412,3,2,3일_2시
-2.4894878706199455,0.001347708894878706,3,3,3일_3시
-2.6999999999999993,0.0,3,4,3일_4시
-2.9369272237196773,0.0,3,5,3일_5시
-3.1113207547169788,0.0,3,6,3일_6시
-3.2090296495956876,0.0,3,7,3일_7시
-2.942048517520215,0.0,3,8,3일_8시
-1.8714285714285717,0.009433962264150943,3,9,3일_9시
-0.33126684636118564,0.021563342318059297,3,10,3일_10시
0.9431266846361184,0.013477088948787063,3,11,3일_11시
2.0485175202156336,0.013477088948787061,3,12,3일_12시
2.8741239892183286,0.016172506738544472,3,13,3일_13시
3.43104222821204,0.013477088948787063,3,14,3일_14시
3.7355345911949693,0.01752021563342318,3,15,3일_15시
3.534770889487871,0.018867924528301886,3,16,3일_16시
2.7916442048517514,0.016172506738544475,3,17,3일_17시
1.8047169811320758,0.002695417789757412,3,18,3일_18시
1.0619946091644208,0.002695417789757412,3,19,3일_19시
0.5078167115902964,0.002695417789757412,3,20,3일_20시
0.07142857142857174,0.0,3,21,3일_21시
-0.31401617250673874,0.0,3,22,3일_22시
-0.6617250673854446,0.0,3,23,3일_23시
-0.9948787061994612,0.021563342318059297,4,0,4일_0시
-1.2544474393531002,0.009433962264150943,4,1,4일_1시
-1.5892183288409696,0.0,4,2,4일_2시
-1.847708894878706,0.0,4,3,4일_3시
-2.1242587601078156,0.0,4,4,4일_4시
-2.4051212938005393,0.002695417789757412,4,5,4일_5시
-2.6719676549865228,0.026954177897574125,4,6,4일_6시
-2.8563342318059295,0.024258760107816715,4,7,4일_7시
-2.6859838274932617,0.005390835579514824,4,8,4일_8시
-1.6175202156334232,0.005390835579514824,4,9,4일_9시
-0.10754716981132045,0.012129380053908357,4,10,4일_10시
1.073854447439353,0.026954177897574125,4,11,4일_11시
2.2800539083557947,0.002695417789757412,4,12,4일_12시
3.1327493261455537,0.0,4,13,4일_13시
3.7650943396226415,0.0,4,14,4일_14시
3.9492812219227313,0.003144654088050314,4,15,4일_15시
3.7633423180592986,0.009883198562443846,4,16,4일_16시
3.038274932614555,0.03638814016172507,4,17,4일_17시
2.111590296495957,0.016172506738544472,4,18,4일_18시
1.3397574123989218,0.001347708894878706,4,19,4일_19시
0.8098831985624438,0.0,4,20,4일_20시
0.3600179694519318,0.0,4,21,4일_21시
-0.0140610961365676,0.0,4,22,4일_22시
-0.32264150943396225,0.0,4,23,4일_23시
-0.6142857142857143,0.0,5,0,5일_0시
-0.8018867924528302,0.0,5,1,5일_1시
-1.0617250673854446,0.0,5,2,5일_2시
-1.3369272237196763,0.0,5,3,5일_3시
-1.615363881401618,0.0,5,4,5일_4시
-1.9436657681940706,0.002695417789757412,5,5,5일_5시
-2.162533692722373,0.026954177897574125,5,6,5일_6시
-2.315633423180593,0.024258760107816715,5,7,5일_7시
-2.1420485175202146,0.005390835579514824,5,8,5일_8시
-1.1431266846361188,0.005390835579514824,5,9,5일_9시
0.24312668463611867,0.012129380053908357,5,10,5일_10시
1.4148247978436657,0.029649595687331536,5,11,5일_11시
2.4908805031446537,0.002695417789757412,5,12,5일_12시
3.279514824797845,0.0,5,13,5일_13시
3.779784366576819,0.052785265049416,5,14,5일_14시
3.934231805929919,0.1174752920035939,5,15,5일_15시
3.8029649595687336,0.1918238993710692,5,16,5일_16시
3.228301886792451,0.25673854447439354,5,17,5일_17시
2.3855795148247974,0.17946990116801437,5,18,5일_18시
1.696765498652291,0.08176100628930817,5,19,5일_19시
1.1519766397124886,0.0444743935309973,5,20,5일_20시
0.7425426774483376,0.029649595687331536,5,21,5일_21시
0.3671159029649597,0.02021563342318059,5,22,5일_22시
0.05175202156334213,0.016172506738544472,5,23,5일_23시
-0.2654986522911051,0.008086253369272236,6,0,6일_0시
-0.6072776280323456,0.001347708894878706,6,1,6일_1시
-0.9640161725067381,0.0,6,2,6일_2시
-1.2240790655884997,0.0,6,3,6일_3시
-1.5424977538185087,0.0,6,4,6일_4시
-1.8536388140161724,0.013477088948787063,6,5,6일_5시
-2.1289757412398935,0.009433962264150943,6,6,6일_6시
-2.321563342318058,0.0,6,7,6일_7시
-2.2086253369272226,0.0,6,8,6일_8시
-1.2207547169811324,0.0,6,9,6일_9시
0.08706199460916429,0.0,6,10,6일_10시
1.18733153638814,0.0,6,11,6일_11시
2.1167115902964957,0.005390835579514824,6,12,6일_12시
2.82470799640611,0.009433962264150943,6,13,6일_13시
3.337466307277628,0.04312668463611861,6,14,6일_14시
3.50125786163522,0.07008086253369274,6,15,6일_15시
3.267250673854448,0.0660377358490566,6,16,6일_16시
2.590251572327044,0.06334231805929919,6,17,6일_17시
1.741644204851752,0.04986522911051213,6,18,6일_18시
1.0605570530098831,0.04986522911051213,6,19,6일_19시
0.48517520215633414,0.043126684636118594,6,20,6일_20시
0.03045822102425881,0.026954177897574125,6,21,6일_21시
-0.3345013477088948,0.013477088948787063,6,22,6일_22시
-0.6997304582210244,0.016172506738544472,6,23,6일_23시
-1.0660377358490567,0.01752021563342318,7,0,7일_0시
-1.3336927223719683,0.008086253369272238,7,1,7일_1시
-1.5960017969451925,0.0,7,2,7일_2시
-1.8183288409703504,0.0,7,3,7일_3시
-2.0882749326145555,0.006738544474393531,7,4,7일_4시
-2.3039083557951474,0.03504043126684636,7,5,7일_5시
-2.452740341419586,0.018867924528301886,7,6,7일_6시
-2.6678796046720565,0.005390835579514824,7,7,7일_7시
-2.661994609164421,0.004043126684636118,7,8,7일_8시
-1.7145552560646902,0.0,7,9,7일_9시
-0.3628032345013479,0.009433962264150943,7,10,7일_10시
0.7962264150943396,0.008086253369272236,7,11,7일_11시
1.7420485175202156,0.005390835579514824,7,12,7일_12시
2.50130278526505,0.02021563342318059,7,13,7일_13시
3.091554357592093,0.008086253369272238,7,14,7일_14시
3.319946091644203,0.012129380053908354,7,15,7일_15시
3.114016172506738,0.014824797843665768,7,16,7일_16시
2.325606469002695,0.008086253369272236,7,17,7일_17시
1.418463611859838,0.006738544474393531,7,18,7일_18시
0.7183288409703503,0.012129380053908357,7,19,7일_19시
0.07416891284815849,0.013477088948787063,7,20,7일_20시
-0.38728661275831083,0.005390835579514824,7,21,7일_21시
-0.7671159029649596,0.006738544474393531,7,22,7일_22시
-1.0913746630727763,0.0,7,23,7일_23시
